374.0,124.0,56.0,382.0,279.0,315.0,272.0,300.0,6.05,6.1,5.8500000000000005,0.0002356011478579358
372.0,232.0,353.0,188.0,148.0,354.0,354.0,215.0,5.8500000000000005,6.05,6.1,0.00031953493620316605
373.0,87.0,83.0,262.0,71.0,91.0,87.0,159.0,6.1,6.05,5.8500000000000005,0.0002465208785536944
282.0,28.0,115.0,154.0,308.0,293.0,170.0,146.0,6.05,5.8500000000000005,6.1,0.0002447454322524661
175.0,51.0,61.0,375.0,291.0,31.0,229.0,46.0,5.8500000000000005,6.1,6.05,0.0002705111713929458
7.0,257.0,267.0,286.0,237.0,17.0,245.0,265.0,6.05,5.8500000000000005,6.1,0.00021744450648715654
21.0,304.0,225.0,7.0,127.0,60.0,168.0,43.0,6.1,6.05,5.8500000000000005,0.000282017162662928
259.0,73.0,150.0,144.0,20.0,379.0,192.0,120.0,6.05,5.8500000000000005,6.1,0.0002693589058038543
292.0,360.0,140.0,329.0,132.0,106.0,188.0,322.0,6.05,5.8500000000000005,6.1,0.0002693141695556715
53.0,92.0,334.0,223.0,18.0,297.0,58.0,137.0,5.8500000000000005,6.1,6.05,0.00022772345925737905
188.0,145.0,390.0,387.0,272.0,66.0,234.0,112.0,5.8500000000000005,6.1,6.05,0.00027788460130055476
300.0,41.0,377.0,377.0,178.0,165.0,227.0,132.0,6.05,6.1,5.8500000000000005,0.00024581192627700857
208.0,395.0,260.0,153.0,13.0,172.0,230.0,179.0,6.1,5.8500000000000005,6.05,0.0002276808076274422
150.0,173.0,271.0,303.0,161.0,282.0,188.0,258.0,6.05,6.1,5.8500000000000005,0.00034573544687303354
310.0,289.0,143.0,353.0,385.0,120.0,295.0,277.0,5.8500000000000005,6.05,6.1,0.000263946770725
342.0,274.0,80.0,106.0,194.0,221.0,201.0,212.0,6.05,6.1,5.8500000000000005,0.000281128357656824
314.0,214.0,36.0,392.0,177.0,67.0,275.0,188.0,5.8500000000000005,6.1,6.05,0.00022722317917450876
288.0,71.0,187.0,295.0,173.0,158.0,199.0,172.0,6.1,6.05,5.8500000000000005,0.0003057368617572128
165.0,265.0,166.0,177.0,319.0,209.0,193.0,219.0,6.05,5.8500000000000005,6.1,0.0003439756355749361
328.0,310.0,97.0,260.0,391.0,89.0,313.0,282.0,5.8500000000000005,6.1,6.05,0.00023361546044652618
400.0,328.0,138.0,98.0,392.0,170.0,384.0,222.0,6.05,6.1,5.8500000000000005,0.0002571459965415629
54.0,38.0,101.0,395.0,215.0,26.0,135.0,39.0,5.8500000000000005,6.1,6.05,0.00024540238993277686
346.0,293.0,58.0,146.0,389.0,134.0,358.0,211.0,5.8500000000000005,6.1,6.05,0.00024939860960154623
69.0,190.0,382.0,215.0,135.0,269.0,114.0,231.0,6.05,6.1,5.8500000000000005,0.0002919057578214485
343.0,393.0,41.0,298.0,396.0,190.0,341.0,356.0,5.8500000000000005,6.1,6.05,0.00022453166780992453
255.0,298.0,160.0,111.0,101.0,226.0,147.0,197.0,6.1,6.05,5.8500000000000005,0.00031003591989593586
89.0,316.0,389.0,59.0,354.0,253.0,348.0,223.0,6.1,6.05,5.8500000000000005,0.00023461558462501079
6.0,210.0,343.0,55.0,369.0,279.0,357.0,246.0,6.1,6.05,5.8500000000000005,0.00021283791025671455
254.0,204.0,360.0,90.0,162.0,305.0,248.0,211.0,5.8500000000000005,6.1,6.05,0.00029340460864264403
212.0,163.0,123.0,226.0,112.0,49.0,159.0,163.0,5.8500000000000005,6.05,6.1,0.0003330896324055362
260.0,232.0,309.0,143.0,184.0,276.0,250.0,223.0,5.8500000000000005,6.1,6.05,0.000354583422459543
150.0,103.0,391.0,179.0,115.0,274.0,156.0,165.0,5.8500000000000005,6.1,6.05,0.00025513339759949776
307.0,378.0,208.0,115.0,90.0,197.0,156.0,166.0,6.1,5.8500000000000005,6.05,0.00027021220566792294
389.0,294.0,146.0,48.0,15.0,346.0,148.0,66.0,6.1,5.8500000000000005,6.05,0.00019270085287508636
93.0,320.0,322.0,284.0,167.0,77.0,135.0,289.0,5.8500000000000005,6.05,6.1,0.00023246746944725384
25.0,196.0,237.0,141.0,313.0,265.0,248.0,188.0,6.1,5.8500000000000005,6.05,0.00027555177876715587
246.0,18.0,85.0,190.0,12.0,262.0,59.0,215.0,6.1,5.8500000000000005,6.05,0.00029116799130000286
337.0,388.0,221.0,94.0,113.0,199.0,173.0,156.0,6.1,6.05,5.8500000000000005,0.00026154944902267866
331.0,273.0,47.0,119.0,202.0,95.0,167.0,114.0,6.1,6.05,5.8500000000000005,0.0002663702238627911
41.0,21.0,240.0,353.0,348.0,19.0,332.0,28.0,6.05,6.1,5.8500000000000005,0.00019485379783143605
307.0,266.0,18.0,321.0,118.0,195.0,111.0,235.0,6.1,6.05,5.8500000000000005,0.0002714819348727253
41.0,190.0,237.0,392.0,91.0,290.0,85.0,263.0,6.05,6.1,5.8500000000000005,0.00030142442568088107
195.0,383.0,41.0,89.0,215.0,171.0,186.0,180.0,6.1,6.05,5.8500000000000005,0.0002520664015557841
9.0,45.0,42.0,398.0,368.0,199.0,48.0,385.0,6.05,5.8500000000000005,6.1,0.00018503007726637544
112.0,289.0,205.0,171.0,153.0,90.0,172.0,160.0,6.1,5.8500000000000005,6.05,0.00033122208269541746
300.0,55.0,163.0,89.0,386.0,387.0,234.0,78.0,5.8500000000000005,6.05,6.1,0.00025935540793373476
110.0,230.0,97.0,107.0,271.0,181.0,135.0,174.0,5.8500000000000005,6.05,6.1,0.00031855503979408826
261.0,61.0,45.0,98.0,79.0,321.0,76.0,118.0,6.05,5.8500000000000005,6.1,0.00024094653444312896
32.0,120.0,255.0,116.0,365.0,349.0,238.0,131.0,6.05,5.8500000000000005,6.1,0.00022797958538321947
285.0,265.0,132.0,259.0,161.0,170.0,175.0,224.0,6.1,5.8500000000000005,6.05,0.0003452268866690672
190.0,16.0,325.0,210.0,265.0,62.0,243.0,60.0,6.05,6.1,5.8500000000000005,0.0003241901405318469
113.0,169.0,139.0,368.0,246.0,317.0,182.0,321.0,6.1,5.8500000000000005,6.05,0.0003101446189467319
287.0,331.0,153.0,224.0,120.0,131.0,153.0,199.0,6.1,5.8500000000000005,6.05,0.0003123781338646778
138.0,328.0,65.0,197.0,321.0,41.0,106.0,252.0,6.05,5.8500000000000005,6.1,0.00025925305613332567
237.0,26.0,42.0,203.0,187.0,115.0,192.0,91.0,6.05,6.1,5.8500000000000005,0.0003106736791271801
31.0,127.0,147.0,263.0,240.0,141.0,155.0,195.0,6.1,5.8500000000000005,6.05,0.0002966866703464677
370.0,211.0,105.0,82.0,8.0,391.0,115.0,99.0,6.05,5.8500000000000005,6.1,0.0002002877047086405
261.0,149.0,28.0,369.0,57.0,123.0,88.0,147.0,6.05,6.1,5.8500000000000005,0.00023980172687388914
233.0,393.0,86.0,253.0,152.0,58.0,112.0,247.0,6.05,5.8500000000000005,6.1,0.0002495125801789645
311.0,279.0,98.0,219.0,19.0,35.0,106.0,200.0,6.1,5.8500000000000005,6.05,0.00024378175458089377
208.0,15.0,132.0,313.0,279.0,216.0,240.0,217.0,6.1,6.05,5.8500000000000005,0.00026059526034038756
393.0,382.0,37.0,27.0,326.0,183.0,329.0,208.0,6.05,6.1,5.8500000000000005,0.00021962073491193772
67.0,236.0,311.0,83.0,315.0,231.0,299.0,169.0,6.1,6.05,5.8500000000000005,0.00027093911629567946
135.0,116.0,301.0,258.0,288.0,108.0,255.0,147.0,6.1,6.05,5.8500000000000005,0.00030423050694806583
187.0,73.0,265.0,314.0,400.0,155.0,340.0,177.0,6.1,6.05,5.8500000000000005,0.00024902383142305
85.0,72.0,236.0,295.0,119.0,260.0,159.0,257.0,6.1,6.05,5.8500000000000005,0.00029626018070068663
67.0,280.0,230.0,211.0,226.0,76.0,209.0,177.0,6.1,5.8500000000000005,6.05,0.0002948539065855829
225.0,261.0,69.0,274.0,343.0,10.0,174.0,258.0,5.8500000000000005,6.05,6.1,0.0002542904131066597
350.0,114.0,221.0,266.0,7.0,260.0,217.0,246.0,6.05,5.8500000000000005,6.1,0.00024631051519311253
33.0,287.0,328.0,156.0,260.0,304.0,263.0,262.0,6.1,6.05,5.8500000000000005,0.00026212224991528356
306.0,285.0,122.0,321.0,346.0,36.0,272.0,277.0,5.8500000000000005,6.05,6.1,0.00024347256470495232
130.0,60.0,72.0,253.0,208.0,378.0,101.0,251.0,6.1,5.8500000000000005,6.05,0.0002581704867284454
138.0,370.0,36.0,157.0,264.0,240.0,181.0,286.0,5.8500000000000005,6.1,6.05,0.000261601277117028
101.0,95.0,123.0,303.0,399.0,37.0,116.0,126.0,5.8500000000000005,6.05,6.1,0.0002260584159470146
127.0,226.0,377.0,240.0,227.0,89.0,214.0,152.0,6.05,6.1,5.8500000000000005,0.00027114739383127517
361.0,104.0,141.0,260.0,395.0,315.0,365.0,269.0,6.05,6.1,5.8500000000000005,0.00023710475949493943
378.0,375.0,291.0,164.0,171.0,213.0,245.0,200.0,6.1,5.8500000000000005,6.05,0.0002873261971548885
311.0,354.0,130.0,128.0,99.0,202.0,121.0,172.0,6.1,6.05,5.8500000000000005,0.00030441394865123115
307.0,253.0,397.0,182.0,195.0,324.0,311.0,247.0,5.8500000000000005,6.05,6.1,0.0003175790562734942
120.0,359.0,132.0,12.0,349.0,115.0,318.0,112.0,6.1,6.05,5.8500000000000005,0.00021224291776849403
101.0,178.0,388.0,355.0,228.0,83.0,171.0,138.0,6.05,6.1,5.8500000000000005,0.000253162071425503
386.0,227.0,133.0,366.0,254.0,155.0,300.0,197.0,6.05,6.1,5.8500000000000005,0.0002702155962972786
114.0,68.0,63.0,397.0,251.0,271.0,217.0,268.0,6.1,6.05,5.8500000000000005,0.00023282746330245644
218.0,72.0,50.0,67.0,20.0,362.0,112.0,79.0,6.05,5.8500000000000005,6.1,0.0002480701483311147
327.0,226.0,262.0,150.0,36.0,27.0,285.0,181.0,6.05,5.8500000000000005,6.1,0.000289231615560233
91.0,264.0,256.0,49.0,109.0,130.0,123.0,157.0,6.05,6.1,5.8500000000000005,0.0002946932467083984
233.0,215.0,291.0,67.0,51.0,263.0,226.0,188.0,5.8500000000000005,6.05,6.1,0.0002734505556395386
298.0,124.0,357.0,205.0,98.0,274.0,317.0,170.0,5.8500000000000005,6.05,6.1,0.00029893697762815917
316.0,170.0,80.0,231.0,145.0,97.0,149.0,149.0,6.1,6.05,5.8500000000000005,0.00028903013965372474
94.0,32.0,395.0,64.0,285.0,247.0,293.0,202.0,6.1,6.05,5.8500000000000005,0.00022983798517947214
113.0,78.0,95.0,202.0,249.0,301.0,117.0,169.0,6.05,5.8500000000000005,6.1,0.00029766963786205286
144.0,272.0,369.0,322.0,43.0,155.0,127.0,241.0,5.8500000000000005,6.1,6.05,0.00026159861054882036
67.0,105.0,232.0,342.0,283.0,176.0,249.0,215.0,6.1,6.05,5.8500000000000005,0.0002606269835638254
370.0,4.0,103.0,160.0,40.0,270.0,79.0,207.0,6.1,5.8500000000000005,6.05,0.00026647513735171584
366.0,172.0,127.0,172.0,378.0,320.0,356.0,230.0,5.8500000000000005,6.1,6.05,0.0002715083974149078
86.0,25.0,379.0,104.0,62.0,365.0,98.0,39.0,5.8500000000000005,6.05,6.1,0.00019650510036811562
128.0,365.0,4.0,96.0,307.0,367.0,169.0,357.0,5.8500000000000005,6.1,6.05,0.00023906481684040948
146.0,2.0,146.0,316.0,242.0,354.0,192.0,328.0,6.1,5.8500000000000005,6.05,0.0002827652870447003
284.0,91.0,296.0,234.0,7.0,306.0,282.0,171.0,6.05,5.8500000000000005,6.1,0.00026239112603656264
219.0,54.0,210.0,359.0,104.0,296.0,158.0,316.0,6.1,6.05,5.8500000000000005,0.0002806070212780002
239.0,248.0,89.0,117.0,327.0,151.0,258.0,196.0,5.8500000000000005,6.1,6.05,0.00029550526491487535
42.0,170.0,219.0,142.0,318.0,319.0,197.0,167.0,6.05,5.8500000000000005,6.1,0.0002612684310611035
193.0,392.0,235.0,23.0,309.0,382.0,251.0,382.0,6.05,6.1,5.8500000000000005,0.0002723631356515445
257.0,87.0,282.0,204.0,143.0,289.0,254.0,177.0,6.05,5.8500000000000005,6.1,0.00031087781162382597
361.0,240.0,348.0,69.0,106.0,269.0,342.0,188.0,5.8500000000000005,6.05,6.1,0.0002539646066364544
50.0,92.0,309.0,330.0,236.0,176.0,234.0,198.0,6.1,6.05,5.8500000000000005,0.0002604529757028456
312.0,135.0,98.0,358.0,43.0,15.0,289.0,139.0,5.8500000000000005,6.1,6.05,0.00020310739513499136
104.0,172.0,224.0,217.0,287.0,121.0,214.0,178.0,6.1,5.8500000000000005,6.05,0.00033444806886336086
309.0,284.0,81.0,109.0,334.0,189.0,313.0,232.0,6.05,6.1,5.8500000000000005,0.00029588971900328576
167.0,249.0,285.0,289.0,364.0,1.0,230.0,261.0,6.05,5.8500000000000005,6.1,0.0002760261765980187
150.0,27.0,101.0,281.0,250.0,228.0,184.0,229.0,6.1,6.05,5.8500000000000005,0.00027320770561702914
130.0,3.0,391.0,191.0,321.0,320.0,352.0,247.0,6.1,5.8500000000000005,6.05,0.0002574159904822859
181.0,232.0,285.0,267.0,25.0,165.0,203.0,238.0,5.8500000000000005,6.05,6.1,0.00030423088638344825
213.0,211.0,235.0,34.0,135.0,305.0,189.0,227.0,5.8500000000000005,6.1,6.05,0.0002952560547968133
312.0,30.0,38.0,85.0,150.0,209.0,122.0,150.0,6.1,6.05,5.8500000000000005,0.0002624459559767996
68.0,290.0,93.0,19.0,396.0,146.0,102.0,42.0,6.05,5.8500000000000005,6.1,0.00020460107925569023
351.0,282.0,345.0,163.0,161.0,219.0,323.0,222.0,6.05,5.8500000000000005,6.1,0.00031149575803127714
154.0,172.0,265.0,238.0,310.0,123.0,247.0,184.0,6.1,5.8500000000000005,6.05,0.0003394988673030447
150.0,125.0,91.0,312.0,292.0,173.0,191.0,165.0,5.8500000000000005,6.1,6.05,0.00028592658384297737
79.0,161.0,38.0,254.0,274.0,247.0,75.0,210.0,5.8500000000000005,6.05,6.1,0.00030830163250315573
213.0,186.0,118.0,240.0,165.0,176.0,168.0,198.0,6.05,6.1,5.8500000000000005,0.0003967231438196157
52.0,288.0,384.0,19.0,348.0,379.0,337.0,367.0,6.05,6.1,5.8500000000000005,0.00019298961219335394
8.0,140.0,324.0,134.0,378.0,344.0,321.0,163.0,6.1,5.8500000000000005,6.05,0.0002205409025389643
255.0,398.0,189.0,373.0,17.0,1.0,221.0,383.0,6.05,5.8500000000000005,6.1,0.0002890386894808262
361.0,189.0,32.0,296.0,302.0,220.0,325.0,207.0,6.05,6.1,5.8500000000000005,0.0003029232395781315
221.0,263.0,32.0,367.0,40.0,118.0,155.0,262.0,5.8500000000000005,6.05,6.1,0.00024553323747199165
265.0,177.0,74.0,287.0,194.0,103.0,217.0,152.0,5.8500000000000005,6.1,6.05,0.0003095738374725254
400.0,378.0,282.0,154.0,81.0,286.0,272.0,185.0,6.1,5.8500000000000005,6.05,0.00022681747358342948
22.0,389.0,128.0,99.0,374.0,3.0,140.0,103.0,6.1,5.8500000000000005,6.05,0.00020677239066848924
376.0,165.0,99.0,245.0,180.0,32.0,192.0,75.0,6.1,6.05,5.8500000000000005,0.00023682966244348817
109.0,96.0,389.0,23.0,185.0,297.0,135.0,123.0,5.8500000000000005,6.1,6.05,0.00022746190899112096
345.0,302.0,388.0,97.0,195.0,258.0,297.0,263.0,5.8500000000000005,6.1,6.05,0.00027841404921325483
2.0,154.0,156.0,332.0,332.0,334.0,183.0,322.0,6.1,5.8500000000000005,6.05,0.00025019470535438495
285.0,205.0,91.0,10.0,72.0,239.0,109.0,205.0,6.05,6.1,5.8500000000000005,0.00024387062468879457
90.0,389.0,231.0,291.0,308.0,1.0,195.0,310.0,6.05,5.8500000000000005,6.1,0.00024049920609441343
96.0,393.0,67.0,134.0,270.0,151.0,109.0,157.0,6.1,5.8500000000000005,6.05,0.00023923785795959502
30.0,25.0,192.0,254.0,216.0,210.0,198.0,225.0,6.1,6.05,5.8500000000000005,0.0003162121025699792
361.0,141.0,18.0,23.0,261.0,308.0,327.0,181.0,5.8500000000000005,6.1,6.05,0.00022636944757717175
326.0,275.0,212.0,111.0,44.0,368.0,284.0,240.0,5.8500000000000005,6.05,6.1,0.0002340995005089498
250.0,89.0,150.0,23.0,38.0,253.0,192.0,66.0,6.05,5.8500000000000005,6.1,0.00028815677263151836
46.0,81.0,232.0,228.0,62.0,233.0,89.0,192.0,6.05,6.1,5.8500000000000005,0.00029323298639905796
78.0,242.0,214.0,257.0,299.0,87.0,178.0,235.0,6.05,5.8500000000000005,6.1,0.00028910906589674413
101.0,56.0,350.0,308.0,217.0,141.0,190.0,125.0,6.05,6.1,5.8500000000000005,0.00027041297323890097
189.0,292.0,84.0,21.0,277.0,160.0,232.0,198.0,6.05,6.1,5.8500000000000005,0.00026620974649227793
161.0,388.0,326.0,41.0,240.0,210.0,242.0,209.0,6.1,6.05,5.8500000000000005,0.0002533270636438982
108.0,376.0,297.0,358.0,286.0,73.0,253.0,349.0,6.05,5.8500000000000005,6.1,0.00023804840802562157
45.0,114.0,331.0,90.0,383.0,328.0,322.0,113.0,6.1,5.8500000000000005,6.05,0.00021714409801973798
243.0,240.0,115.0,61.0,234.0,13.0,181.0,56.0,6.1,5.8500000000000005,6.05,0.0002954245320664483
367.0,203.0,16.0,374.0,52.0,89.0,60.0,108.0,6.1,6.05,5.8500000000000005,0.00020030250554563562
376.0,14.0,27.0,24.0,193.0,309.0,193.0,291.0,6.1,6.05,5.8500000000000005,0.00019206451291932847
391.0,199.0,316.0,339.0,132.0,135.0,340.0,261.0,5.8500000000000005,6.05,6.1,0.00026411668041608226
7.0,182.0,359.0,285.0,297.0,135.0,311.0,193.0,6.1,6.05,5.8500000000000005,0.0002505284272916983
78.0,205.0,311.0,228.0,285.0,24.0,279.0,186.0,6.1,5.8500000000000005,6.05,0.0002463986049227589
330.0,43.0,57.0,124.0,116.0,277.0,94.0,186.0,6.1,5.8500000000000005,6.05,0.0002543804902431976
21.0,144.0,54.0,355.0,335.0,105.0,37.0,176.0,5.8500000000000005,6.05,6.1,0.00022295332917184388
346.0,179.0,231.0,220.0,189.0,54.0,268.0,177.0,6.05,5.8500000000000005,6.1,0.0003152763920848384
367.0,127.0,198.0,166.0,44.0,252.0,201.0,172.0,6.05,5.8500000000000005,6.1,0.0002669983357742622
10.0,192.0,193.0,257.0,233.0,206.0,197.0,229.0,6.1,5.8500000000000005,6.05,0.0003290879101530424
26.0,239.0,235.0,162.0,398.0,216.0,254.0,178.0,6.1,5.8500000000000005,6.05,0.00025441017748051845
326.0,220.0,32.0,72.0,19.0,327.0,32.0,300.0,6.1,6.05,5.8500000000000005,0.00020951787795222903
207.0,91.0,100.0,282.0,289.0,367.0,144.0,271.0,6.1,5.8500000000000005,6.05,0.000248998251912162
26.0,231.0,357.0,292.0,340.0,125.0,339.0,209.0,6.1,6.05,5.8500000000000005,0.0002464879663186028
107.0,262.0,67.0,48.0,265.0,133.0,154.0,158.0,6.05,6.1,5.8500000000000005,0.00026175492348033
342.0,167.0,335.0,223.0,109.0,288.0,328.0,199.0,6.05,5.8500000000000005,6.1,0.00031948961621839733
239.0,75.0,330.0,328.0,113.0,55.0,187.0,74.0,5.8500000000000005,6.1,6.05,0.0002739692383344946
122.0,311.0,242.0,170.0,127.0,179.0,161.0,208.0,6.1,6.05,5.8500000000000005,0.00033442751224785187
203.0,254.0,81.0,226.0,397.0,106.0,160.0,237.0,5.8500000000000005,6.05,6.1,0.0002785234642751405
372.0,192.0,342.0,355.0,72.0,319.0,340.0,294.0,6.05,5.8500000000000005,6.1,0.000253946469466972
171.0,103.0,341.0,182.0,95.0,243.0,175.0,153.0,5.8500000000000005,6.1,6.05,0.00028206771459800246
388.0,380.0,200.0,308.0,4.0,23.0,228.0,315.0,6.05,5.8500000000000005,6.1,0.00022087480547319715
272.0,38.0,22.0,28.0,174.0,327.0,244.0,50.0,5.8500000000000005,6.05,6.1,0.00021380517044735463
307.0,388.0,333.0,71.0,101.0,145.0,307.0,92.0,6.1,5.8500000000000005,6.05,0.0002140263925232039
345.0,90.0,272.0,280.0,12.0,148.0,274.0,237.0,6.05,5.8500000000000005,6.1,0.00023173545326544693
366.0,127.0,228.0,388.0,154.0,184.0,192.0,204.0,6.1,6.05,5.8500000000000005,0.00024496492800702433
170.0,106.0,248.0,260.0,305.0,84.0,238.0,130.0,5.8500000000000005,6.1,6.05,0.00031273251750842443
154.0,212.0,228.0,387.0,220.0,66.0,176.0,199.0,5.8500000000000005,6.1,6.05,0.0002710732393576269
31.0,17.0,45.0,234.0,239.0,209.0,80.0,202.0,6.1,5.8500000000000005,6.05,0.0002541666154097453
76.0,6.0,219.0,257.0,381.0,38.0,222.0,227.0,6.1,5.8500000000000005,6.05,0.0002117285324739755
122.0,32.0,392.0,309.0,252.0,184.0,257.0,185.0,6.1,6.05,5.8500000000000005,0.00025233081337745094
89.0,115.0,377.0,175.0,315.0,275.0,337.0,221.0,6.1,6.05,5.8500000000000005,0.0002839597886757193
330.0,160.0,21.0,233.0,319.0,376.0,316.0,198.0,5.8500000000000005,6.1,6.05,0.0002231036871978692
307.0,96.0,27.0,320.0,295.0,217.0,294.0,164.0,6.05,6.1,5.8500000000000005,0.00027510240809823885
292.0,204.0,123.0,322.0,243.0,103.0,258.0,170.0,5.8500000000000005,6.1,6.05,0.00030193272877196626
99.0,224.0,248.0,355.0,9.0,107.0,86.0,203.0,5.8500000000000005,6.1,6.05,0.0002720102404007831
27.0,7.0,226.0,23.0,331.0,215.0,209.0,38.0,6.05,5.8500000000000005,6.1,0.00024536892743165484
316.0,67.0,126.0,290.0,385.0,380.0,154.0,284.0,6.1,5.8500000000000005,6.05,0.000210327727759407
238.0,272.0,355.0,80.0,128.0,265.0,197.0,259.0,5.8500000000000005,6.1,6.05,0.0002937319547486903
260.0,27.0,152.0,368.0,144.0,105.0,191.0,82.0,6.05,6.1,5.8500000000000005,0.00026679646473003454
370.0,151.0,154.0,354.0,294.0,367.0,245.0,349.0,6.1,6.05,5.8500000000000005,0.0002766023080171808
270.0,255.0,60.0,310.0,286.0,118.0,262.0,208.0,5.8500000000000005,6.1,6.05,0.00027975249816279186
110.0,358.0,329.0,188.0,179.0,21.0,297.0,176.0,6.1,5.8500000000000005,6.05,0.00022612190074815155
24.0,64.0,206.0,28.0,72.0,385.0,74.0,64.0,5.8500000000000005,6.05,6.1,0.00023417400904043517
77.0,296.0,239.0,163.0,336.0,337.0,232.0,218.0,6.1,5.8500000000000005,6.05,0.0002574862933551818
101.0,68.0,249.0,60.0,322.0,233.0,215.0,82.0,6.05,5.8500000000000005,6.1,0.0002832258188961736
288.0,242.0,365.0,171.0,58.0,270.0,312.0,213.0,5.8500000000000005,6.05,6.1,0.00029211755802605624
400.0,8.0,176.0,130.0,36.0,323.0,178.0,138.0,6.1,5.8500000000000005,6.05,0.00022181439298126342
363.0,111.0,321.0,330.0,41.0,358.0,313.0,306.0,6.05,5.8500000000000005,6.1,0.0002237863050115924
217.0,271.0,226.0,138.0,184.0,130.0,207.0,160.0,6.1,5.8500000000000005,6.05,0.00036976276999686134
223.0,133.0,38.0,226.0,18.0,34.0,71.0,150.0,6.1,5.8500000000000005,6.05,0.0002662401172569387
